,q0001,q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,q0013,q0014,q0015,q0017,q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,q0022,q0024,q0025_0001,q0025_0002,q0025_0003,q0026,q0028,q0029,q0030,q0034,q0035,q0036,racethn4,educ4,age3,kids,orientation,weight
1458,Not very masculine,Somewhat important,0,0,0,0,0,1,Yes,"Never, but open to it",Rarely,Rarely,Rarely,"Never, but open to it",Rarely,"Never, and not open to it",Rarely,Rarely,"Never, but open to it",Often,1,1,0,1,1,0,1,0,1,1,1,0,Not employed-retired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Always,It?s the right thing to do,0,0,0,0,0,Other (please specify),0,0,0,0,1,0,0,0,0,1,0,Never married,0,0,1,Straight,White,College graduate,Colorado,"$10,000-$24,999",Mountain,Windows Desktop / Laptop,White,College or more,35 - 64,0,Straight,0.46735908600000003
1459,Not very masculine,Not too important,0,1,0,0,0,0,No,Often,Often,Often,Often,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Often,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,Did not respond at all,0,0,Other (please specify),A lot,No,No,Never,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Married,1,0,0,Straight,White,Some college,California,"$100,000-$124,999",Pacific,Windows Desktop / Laptop,White,Some college,35 - 64,1,Straight,0.6551752160000001
1460,Somewhat masculine,Not too important,1,0,0,0,0,0,No,Sometimes,Sometimes,Rarely,Rarely,Rarely,Often,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it",Rarely,0,1,0,0,0,0,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Nothing at all,0,Yes,Often,0,0,You feel good about being the one who pays,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Married,1,0,0,Straight,White,High school or G.E.D.,Wisconsin,Prefer not to answer,East North Central,iOS Phone / Tablet,White,High school or less,35 - 64,1,Straight,4.691215139
1461,Very masculine,Not at all important,1,1,1,0,0,0,Yes,Sometimes,Rarely,Rarely,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,None of the above,Other (please specify),0,0,0,0,Other (please specify),0,0,0,0,0,0,Other (please specify),0,Nothing at all,0,Yes,Always,It?s the right thing to do,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Married,0,0,1,Straight,White,College graduate,Texas,"$50,000-$74,999",West South Central,iOS Phone / Tablet,White,College or more,35 - 64,0,Straight,1.175919075
1462,Not very masculine,Somewhat important,0,0,0,1,1,0,Yes,Rarely,Rarely,Rarely,Rarely,"Never, and not open to it",Rarely,"Never, and not open to it",Rarely,Sometimes,"Never, and not open to it",Rarely,0,1,0,0,0,0,0,0,0,0,0,0,"Employed, working part-time",0,0,0,0,0,0,None of the above,0,Managers want to hire and promote women,Greater risk of being accused of sexual harassment,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,Did not respond at all,0,0,You weren?t sure it was sexual harassment,A lot,Yes,Yes,Often,It?s the right thing to do,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Married,0,0,1,Straight,White,College graduate,California,"$0-$9,999",Pacific,Windows Desktop / Laptop,White,College or more,18 - 34,0,Straight,1.6795885259999999
1463,Very masculine,Not too important,1,0,1,0,0,0,No,Often,Often,Rarely,Rarely,"Never, but open to it",Often,"Never, and not open to it",Often,Sometimes,"Never, but open to it",Rarely,0,1,0,1,0,0,0,0,0,1,0,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,Greater risk of being accused of sexual harassment,0,0,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Some,No,Yes,Often,0,0,0,"Societal expectations, even though you don?t always think you should have to pay",0,0,0,1,0,0,1,1,0,0,0,0,1,0,Married,0,0,1,Straight,White,College graduate,Minnesota,"$100,000-$124,999",West North Central,iOS Phone / Tablet,White,College or more,18 - 34,0,Straight,1.7962635880000002
1464,Somewhat masculine,Not at all important,0,0,0,1,0,0,Yes,Sometimes,Sometimes,"Never, but open to it",Rarely,"Never, and not open to it",Rarely,"Never, and not open to it","Never, and not open to it",Rarely,"Never, but open to it",Sometimes,0,0,0,0,0,0,0,1,0,1,0,0,"Not employed, student",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Often,0,0,0,"Societal expectations, even though you don?t always think you should have to pay","You asked the person out, so you feel obligated to pay",0,0,0,1,0,1,1,0,0,0,0,1,0,Never married,0,0,1,Straight,White,College graduate,Indiana,Prefer not to answer,East North Central,Android Phone / Tablet,White,College or more,18 - 34,0,Straight,1.961088736
1465,Very masculine,Not too important,1,0,1,0,1,0,Yes,Often,Often,Sometimes,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Often,Often,"Never, but open to it","Never, and not open to it",0,1,0,1,0,0,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Some,No,Yes,Always,It?s the right thing to do,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Married,0,1,0,Straight,White,College graduate,Minnesota,Prefer not to answer,West North Central,MacOS Desktop / Laptop,White,College or more,35 - 64,1,Straight,0.546687136
1466,Very masculine,Somewhat important,1,0,1,0,1,0,No,Rarely,Rarely,Rarely,"Never, but open to it","Never, but open to it",Sometimes,"Never, and not open to it",Sometimes,Often,"Never, and not open to it",Sometimes,0,1,0,0,0,0,0,0,0,1,0,0,"Employed, working full-time",0,0,0,0,0,0,0,Other (please specify),0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Nothing at all,0,Yes,Often,0,0,0,"Societal expectations, even though you don?t always think you should have to pay",0,You try to pay to see if the other person will offer to share in the cost,0,1,0,0,1,0,0,0,0,0,1,0,Never married,0,0,1,Straight,White,College graduate,Massachusetts,Prefer not to answer,New England,iOS Phone / Tablet,White,College or more,35 - 64,0,Straight,1.5857598330000002
1467,Somewhat masculine,Not too important,1,1,1,1,1,0,Yes,Sometimes,Often,Sometimes,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Often,Often,Sometimes,Rarely,1,1,1,1,1,1,1,1,1,1,1,0,"Employed, working full-time",Men make more money,Men are taken more seriously,Men have more choice,Men have more promotion/professional development opportunities,0,Men generally have more support from their managers,0,0,0,0,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,A lot,No,Yes,Often,It?s the right thing to do,You make more money than your date,You feel good about being the one who pays,"Societal expectations, even though you don?t always think you should have to pay","You asked the person out, so you feel obligated to pay",0,0,1,1,1,1,0,0,1,1,1,0,0,Never married,0,0,1,Straight,White,Post graduate degree,Wisconsin,"$25,000-$49,999",East North Central,MacOS Desktop / Laptop,White,Post graduate degree,18 - 34,0,Straight,0.12588054099999998
1468,Very masculine,Very important,0,0,0,0,0,1,Yes,Rarely,Rarely,"Never, and not open to it","Never, but open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Often,Often,"Never, and not open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,0,Other (please specify),Managers want to hire and promote women,0,0,0,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,A lot,No,Yes,Always,It?s the right thing to do,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Divorced,1,0,0,Straight,White,Post graduate degree,Massachusetts,"$75,000-$99,999",New England,iOS Phone / Tablet,White,Post graduate degree,35 - 64,1,Straight,0.07089171400000001
1469,Not very masculine,Not too important,0,0,0,0,0,1,Yes,Rarely,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Rarely,Sometimes,"Never, but open to it",Often,0,1,1,1,0,1,0,0,1,1,1,0,"Employed, working part-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Nothing at all,0,Yes,Often,0,0,You feel good about being the one who pays,"Societal expectations, even though you don?t always think you should have to pay","You asked the person out, so you feel obligated to pay",0,0,0,0,0,1,1,0,0,0,0,1,0,Never married,0,0,1,Straight,White,Associate's degree,Arizona,"$0-$9,999",Mountain,Windows Desktop / Laptop,White,Some college,35 - 64,0,Straight,1.226417774
1470,Somewhat masculine,Somewhat important,1,0,0,0,0,0,Yes,Sometimes,Sometimes,Rarely,No answer,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Rarely,Rarely,Often,0,0,0,0,0,0,0,1,0,1,0,0,"Employed, working part-time",Men make more money,Men are taken more seriously,0,Men have more promotion/professional development opportunities,0,0,0,0,0,Greater risk of being accused of sexual harassment,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,A lot,No,Yes,Always,It?s the right thing to do,0,You feel good about being the one who pays,0,"You asked the person out, so you feel obligated to pay",0,0,0,0,0,1,0,0,0,0,0,1,0,Married,0,1,0,Straight,White,Post graduate degree,Texas,"$50,000-$74,999",West South Central,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,1,Straight,0.060872912
1471,Somewhat masculine,Not too important,1,1,0,0,0,0,Yes,Sometimes,Rarely,"Never, and not open to it",Rarely,"Never, but open to it",Sometimes,"Never, and not open to it",Sometimes,Rarely,Rarely,Sometimes,0,1,0,0,0,0,1,0,0,1,0,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,Greater risk of being accused of sexual harassment,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,Did not respond at all,0,0,You didn?t want to get involved,Some,Yes,Yes,Often,0,0,0,"Societal expectations, even though you don?t always think you should have to pay","You asked the person out, so you feel obligated to pay",0,0,0,0,0,1,1,0,0,0,0,1,0,Married,0,1,0,Straight,Other,Some college,Washington,"$100,000-$124,999",0,Windows Desktop / Laptop,Other,Some college,35 - 64,1,Straight,0.5935406670000001
1472,Very masculine,Very important,1,1,1,0,1,0,Yes,Sometimes,Sometimes,"Never, and not open to it",Rarely,Rarely,Often,"Never, and not open to it",Often,Rarely,"Never, and not open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,Managers want to hire and promote women,Greater risk of being accused of sexual harassment,Greater risk of being accused of being sexist or racist,0,0,0,0,0,Reached out to the victim to offer support,0,0,0,0,A lot,Yes,Yes,Often,It?s the right thing to do,0,0,0,"You asked the person out, so you feel obligated to pay",0,0,0,0,0,0,0,0,0,0,0,1,0,Married,1,0,0,Straight,White,College graduate,Michigan,"$125,000-$149,999",East North Central,iOS Phone / Tablet,White,College or more,35 - 64,1,Straight,0.5007129029999999
1473,Very masculine,Not too important,1,0,0,0,0,0,Yes,Sometimes,Sometimes,Rarely,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,"Never, but open to it","Never, but open to it",Rarely,0,1,0,1,0,0,1,0,0,0,0,0,Not employed-retired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Always,0,0,0,"Societal expectations, even though you don?t always think you should have to pay",0,0,0,0,1,1,0,1,0,0,0,0,1,1,Married,0,1,0,Straight,White,Post graduate degree,Arizona,"$125,000-$149,999",Mountain,Android Phone / Tablet,White,Post graduate degree,65 and up,1,Straight,0.05465732
1474,Very masculine,Somewhat important,1,1,0,0,0,0,No,Sometimes,Sometimes,Rarely,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Often,Often,"Never, and not open to it",Rarely,0,0,0,0,0,0,0,0,1,0,0,0,Not employed-retired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Always,It?s the right thing to do,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Married,0,1,0,Straight,White,Post graduate degree,New Mexico,"$100,000-$124,999",Mountain,iOS Phone / Tablet,White,Post graduate degree,65 and up,1,Straight,0.05465732
1475,Somewhat masculine,Somewhat important,1,0,0,0,0,0,No,Sometimes,Rarely,"Never, and not open to it","Never, but open to it","Never, and not open to it",Rarely,"Never, and not open to it",Often,Rarely,"Never, but open to it",Sometimes,0,1,0,1,0,1,0,0,1,1,0,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Some,Yes,Yes,Always,0,0,0,0,"You asked the person out, so you feel obligated to pay",0,0,0,0,0,1,0,0,0,0,0,0,0,Never married,0,0,1,Straight,White,Some college,Kansas,"$50,000-$74,999",West North Central,iOS Phone / Tablet,White,Some college,35 - 64,0,Straight,0.865655031
1476,Somewhat masculine,Somewhat important,0,1,0,0,0,0,No,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,"Never, and not open to it",Often,Rarely,"Never, but open to it",Rarely,0,1,0,0,0,0,1,0,0,1,0,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Only a little,No,Yes,Always,It?s the right thing to do,0,You feel good about being the one who pays,0,"You asked the person out, so you feel obligated to pay",0,0,0,0,0,1,0,0,0,0,0,1,0,Divorced,0,1,0,Straight,Hispanic,High school or G.E.D.,Colorado,"$25,000-$49,999",West North Central,iOS Phone / Tablet,Hispanic,High school or less,35 - 64,1,Straight,4.264464993
1477,Very masculine,Very important,1,0,0,1,1,0,Yes,Often,Often,Sometimes,Rarely,Rarely,Often,"Never, and not open to it",Often,Rarely,Rarely,Sometimes,0,1,0,1,0,0,0,0,0,1,1,0,"Employed, working full-time",0,Men are taken more seriously,0,0,0,0,0,0,0,Greater risk of being accused of sexual harassment,0,0,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Some,Yes,Yes,Always,0,0,You feel good about being the one who pays,"Societal expectations, even though you don?t always think you should have to pay",0,0,0,0,0,1,0,0,0,1,1,0,0,0,Divorced,0,1,0,Straight,White,College graduate,Indiana,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,White,College or more,35 - 64,1,Straight,0.5007129029999999
1478,Very masculine,Somewhat important,1,0,0,1,1,0,Yes,"Never, but open to it",Rarely,Often,Rarely,"Never, and not open to it","Never, and not open to it",Often,Sometimes,Rarely,"Never, but open to it",Rarely,0,1,0,1,0,0,0,1,0,1,0,0,"Employed, working full-time",Men make more money,Men are taken more seriously,0,Men have more promotion/professional development opportunities,Men are explicitly praised more often,Men generally have more support from their managers,0,0,0,0,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,0,0,Other (please specify),0,A lot,No,No,Sometimes,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Married,0,0,1,Gay,White,College graduate,Arkansas,"$150,000-$174,999",Pacific,Windows Desktop / Laptop,White,College or more,18 - 34,0,Gay/Bisexual,2.489717375
1479,Somewhat masculine,Somewhat important,0,0,1,0,0,0,Yes,Sometimes,Often,Sometimes,Rarely,Rarely,Often,"Never, and not open to it",Sometimes,Often,"Never, but open to it",Sometimes,0,1,1,1,0,1,0,1,1,1,1,0,"Employed, working full-time",0,0,Men have more choice,0,0,0,0,0,0,Greater risk of being accused of sexual harassment,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Some,Yes,Yes,Always,It?s the right thing to do,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Married,0,1,0,Straight,White,College graduate,Florida,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,White,College or more,35 - 64,1,Straight,0.5293896610000001
1480,Somewhat masculine,Somewhat important,1,1,1,0,0,0,Yes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,"Never, and not open to it",Often,Sometimes,Sometimes,Often,0,1,0,1,0,0,0,1,1,1,1,0,"Employed, working full-time",Men make more money,0,0,0,0,0,0,0,0,0,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,A lot,No,No,Always,It?s the right thing to do,You make more money than your date,You feel good about being the one who pays,"Societal expectations, even though you don?t always think you should have to pay","You asked the person out, so you feel obligated to pay",0,0,1,1,1,1,1,0,0,0,0,1,0,Married,1,0,0,Straight,White,Post graduate degree,New York,"$150,000-$174,999",Middle Atlantic,iOS Phone / Tablet,White,Post graduate degree,35 - 64,1,Straight,0.070309782
1481,Somewhat masculine,Not too important,0,0,0,0,1,1,Yes,Often,Often,Sometimes,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Often,Often,Sometimes,Sometimes,0,1,0,1,0,0,1,0,0,1,1,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,Contacted the HR department,Contacted the manager of the accused person,Reached out to the victim to offer support,0,0,0,0,A lot,Yes,No,Often,0,You make more money than your date,You feel good about being the one who pays,0,"You asked the person out, so you feel obligated to pay",0,0,1,1,0,0,0,0,0,0,0,1,0,Divorced,0,1,0,Straight,White,Post graduate degree,Maryland,"$150,000-$174,999",South Atlantic,iOS Phone / Tablet,White,Post graduate degree,35 - 64,1,Straight,0.079683658
1482,Not at all masculine,Not at all important,0,0,0,0,0,0,No,"Never, but open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, but open to it",Rarely,Often,"Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Nothing at all,0,No,Sometimes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Never married,0,0,1,Straight,Hispanic,Some college,Florida,"$50,000-$74,999",East North Central,Android Phone / Tablet,Hispanic,Some college,65 and up,0,Straight,1.7947086680000002
1483,Somewhat masculine,Not too important,0,0,0,1,0,0,No,Sometimes,"Never, and not open to it","Never, and not open to it",Rarely,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Sometimes,Often,"Never, and not open to it","Never, and not open to it",0,1,0,1,0,0,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,None of the above,0,0,0,0,None of the above,0,0,0,0,0,0,Never witnessed sexual harassment,0,0,Some,No,No,Often,0,0,0,0,"You asked the person out, so you feel obligated to pay",0,0,0,0,0,1,0,0,0,0,0,1,0,Never married,0,0,1,Straight,Black,Some college,Virginia,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,Black,Some college,35 - 64,0,Straight,1.210280865
1484,Somewhat masculine,Very important,1,0,0,0,0,0,Yes,Rarely,Rarely,Rarely,Rarely,"Never, and not open to it",Rarely,"Never, and not open to it",Often,Sometimes,Rarely,Sometimes,0,0,0,0,0,0,0,1,0,1,1,0,"Employed, working full-time",0,0,0,0,0,Men generally have more support from their managers,0,0,0,Greater risk of being accused of sexual harassment,Greater risk of being accused of being sexist or racist,0,0,0,0,0,0,Did not respond at all,0,0,You didn?t think it was your place,Some,No,Yes,Always,It?s the right thing to do,0,You feel good about being the one who pays,"Societal expectations, even though you don?t always think you should have to pay","You asked the person out, so you feel obligated to pay",0,0,1,1,0,0,0,0,0,0,0,1,0,Never married,0,0,1,Straight,White,Post graduate degree,Iowa,"$25,000-$49,999",West North Central,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,0,Straight,0.07845712
